##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@GS25
GS25|마명제일점|37.76716367|127.19521476|GS25||경기 포천시 내촌면 부마로 285||cafe25;instant;drug;post;withdrawal||||||GS25 마명제일점|(마명리 273-14)|||90702
GS25|마북누리점|37.29796588|127.10878767|GS25||경기 용인시 기흥구 용구대로 2370||cafe25;drug;post;battery;withdrawal||||||GS25 마북누리점|102호 (마북동 475-1)|||90702
GS25|마산교방점|35.2147804|128.56464412|GS25||경남 창원시 마산합포구 노산서18길 105||cafe25;instant;drug;post;withdrawal||||||GS25 마산교방점|(교방동 374-9)|||90702
GS25|마산구암시장점|35.2480925|128.59196146|GS25||경남 창원시 마산회원구 구암서6길 7||cafe25;instant;drug;post||||||GS25 마산구암시장점|1층 윈마트 (구암동 19-1)|||90702
GS25|마산구암점|35.24883086|128.59945|GS25||경남 창원시 마산회원구 구암남10길 40||cafe25;instant;drug;post;withdrawal||||||GS25 마산구암점|1층 (구암2동 86-63,화성빌딩)|||90702
GS25|마산남부점|35.17962248|128.5593285|GS25||경남 창원시 마산합포구 월영동2길 15||drug;post;withdrawal||||||GS25 마산남부점|(해운동 5-75,해마빌딩)|||90702
GS25|마산내서대로점|35.24182569|128.50486113|GS25||경남 창원시 마산회원구 내서읍 경남대로 1027||cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 마산내서대로점|(상곡리 196-1)|||90702
GS25|마산대내점|35.18150524|128.55763957|GS25||경남 창원시 마산합포구 월영북로 8||drug;withdrawal||||||GS25 마산대내점|(대내동 6-2)|||90702
GS25|마산대학사점|35.26142097|128.50307032|GS25|||경남 창원시 마산회원구 내서읍용담리 산105-22|cafe25;instant;post||||||GS25 마산대학사점||||90702
GS25|마산댓거리점|35.17958364|128.55993209|GS25||경남 창원시 마산합포구 월영동서로 15||cafe25;drug;post;withdrawal;self_cook||||||GS25 마산댓거리점|(해운동 5-87,GS25)|||90702
GS25|마산댓츠점|35.18018191|128.55921156|GS25||경남 창원시 마산합포구 해안대로 2||drug;post||||||GS25 마산댓츠점|1층 (해운동 5-51,댓츠빌딩)|||90702
GS25|마산두산점|35.17874158|128.56268207|GS25|||경남 창원시 마산합포구 해운동해운동두산1차아파트 상가 101호 |cafe25;instant;drug;post;withdrawal||||||GS25 마산두산점||||90702
GS25|마산두월점|35.18824761|128.56160563|GS25||경남 창원시 마산합포구 문화북1길 17||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 마산두월점|(두월동1가 1-3,럭키온천)|||90702
GS25|마산리베라점|35.20047174|128.57487916|GS25||경남 창원시 마산합포구 해안대로 311||cafe25;drug;withdrawal||||||GS25 마산리베라점|(신포동2가 117-45)|||90702
GS25|마산메트로2호점|35.22371786|128.58461111|GS25||경남 창원시 마산회원구 삼호로 80||cafe25;instant;drug;post;withdrawal||||||GS25 마산메트로2호점|210동 123호 (양덕동 84-14,메트로시티2차)|||90702
GS25|마산메트로점|35.2267832|128.58263372|GS25||경남 창원시 마산회원구 양덕서로 30||cafe25;drug;post||||||GS25 마산메트로점|A동 104호 (양덕2동 84-1,메트로시티)|||90702
GS25|마산반딧불점|35.18547919|128.55988468|GS25||경남 창원시 마산합포구 문화남4길 14||cafe25;drug;post;withdrawal||||||GS25 마산반딧불점|(두월동3가 4-10)|||90702
GS25|마산반월중앙점|35.19228968|128.56275349|GS25||경남 창원시 마산합포구 중앙남11길 25||drug;post||||||GS25 마산반월중앙점|1층 (장군동1가 5-1)|||90702
GS25|마산봉암점|35.22258252|128.59744441|GS25||경남 창원시 마산회원구 봉암북4길 42||cafe25;instant;drug;post;withdrawal;jella_soft;smart_atm||||||GS25 마산봉암점|(봉암동 451-25)|||90702
GS25|마산북성로점|35.21345941|128.5714559|GS25||경남 창원시 마산합포구 북성로 70||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 마산북성로점|(상남동 21-7)|||90702
GS25|마산비젼점|35.22181405|128.5887058|GS25||경남 창원시 마산회원구 해안대로 607||cafe25;drug;post;withdrawal;smart_atm||||||GS25 마산비젼점|(양덕동 153-5,비전스카이아파트)|||90702
GS25|마산사보이점|35.2213051|128.58584607|GS25||경남 창원시 마산합포구 삼호로 41||cafe25;instant;drug;post;withdrawal||||||GS25 마산사보이점|101,102호 (산호동 8-1)|||90702
GS25|마산산호남점|35.21606009|128.58372141|GS25||경남 창원시 마산합포구 산호남8길 120||cafe25;instant;drug;post;withdrawal||||||GS25 마산산호남점|(산호동 40-8)|||90702
GS25|마산산호점|35.21884816|128.58689392|GS25||경남 창원시 마산합포구 합포로 243||lotto;toto;cafe25;instant;drug;post;withdrawal||||||GS25 마산산호점|(산호동 13-55)|||90702
GS25|마산삼계대동점|35.22382989|128.50351931|GS25||경남 창원시 마산회원구 내서읍 광려로 37||cafe25;instant;drug;post;withdrawal||||||GS25 마산삼계대동점|상가 101호 (삼계리 260,대동이미지아파트)|||90702
GS25|마산삼계점|35.23167879|128.50411711|GS25||경남 창원시 마산회원구 내서읍 삼계3길 5||toto;cafe25;drug;post;withdrawal||||||GS25 마산삼계점|(삼계리 30-6,나드리신발마트)|||90702
GS25|마산상남점|35.209632|128.57639351|GS25||경남 창원시 마산합포구 교방천북길 267||lotto;cafe25;instant;drug;post;withdrawal||||||GS25 마산상남점|(상남동 230-25,정림빌딩)|||90702
GS25|마산새롬점|35.20296296|128.57986074|GS25||경남 창원시 마산합포구 수산1길 181||cafe25;drug;post;withdrawal;smart_atm;self_cook||||||GS25 마산새롬점|상가 113호 (동성동 316,새롬미리내아파트)|||90702
GS25|마산서성점|35.20319068|128.56986839|GS25||경남 창원시 마산합포구 3.15대로 291||drug;post;withdrawal;smart_atm||||||GS25 마산서성점|gs25마산서성점 (서성동 83-24)|||90702
GS25|마산석전점|35.19859293|128.61065545|GS25||경남 창원시 마산회원구 석전동13길 28||cafe25;instant;drug;post;withdrawal||||||GS25 마산석전점|(석전2동 234-1)|||90702
GS25|마산성지점|35.17971768|128.56018553|GS25||경남 창원시 마산합포구 해안대로 51||cafe25;instant;drug;post;withdrawal;smart_atm;self_cook||||||GS25 마산성지점|101호 (해운동 68,성지아울렛)|||90702
GS25|마산성호점|35.21057677|128.57105128|GS25||경남 창원시 마산합포구 천하장사로 72||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 마산성호점|(성호동 50-4)|||90702
GS25|마산세진점|35.20474466|128.58238841|GS25||경남 창원시 마산합포구 해안대로 396||cafe25;drug;post;withdrawal||||||GS25 마산세진점|1층 (오동동 319-1,세진빌딩)|||90702
GS25|마산수정점|35.19923533|128.56754556|GS25||경남 창원시 마산합포구 3.15대로 236||toto;cafe25;drug;post;withdrawal;jella_soft;smart_atm;self_cook||||||GS25 마산수정점|(중앙동3가 4-44)|||90702
GS25|마산시네마점|35.18081926|128.55978685|GS25||경남 창원시 마산합포구 해안대로 7||drug;post;withdrawal||||||GS25 마산시네마점|(월남동5가 4-1)|||90702
GS25|마산신포점|35.20129299|128.57086549|GS25||경남 창원시 마산합포구 서성로 43||drug;post;withdrawal||||||GS25 마산신포점|나동 101호 (신포동2가 54,삼익맨션)|||90702
GS25|마산신흥점|35.19440613|128.5650961|GS25||경남 창원시 마산합포구 중앙남4길 61||cafe25;instant;drug;post;withdrawal||||||GS25 마산신흥점|(신흥동 4-21)|||90702
GS25|마산아이파크점|35.19700095|128.57304275|GS25||경남 창원시 마산합포구 제2부두로 17||cafe25;drug;withdrawal||||||GS25 마산아이파크점|301동 115호 (신포동1가 76,마산만아이파크)|||90702
GS25|마산양덕로점|35.23206713|128.58603329|GS25||경남 창원시 마산회원구 양덕북2길 3||cafe25;instant;drug;post;withdrawal||||||GS25 마산양덕로점|(양덕동 19-2)|||90702
GS25|마산양덕점|35.22274739|128.58770192|GS25||경남 창원시 마산회원구 합포로 288-1||drug;withdrawal||||||GS25 마산양덕점|(양덕2동 154-3)|||90702
GS25|마산완월점|35.19693421|128.56228037|GS25||경남 창원시 마산합포구 완월동 고운로 168||instant;drug;post;withdrawal||||||GS25 마산완월점||||90702
GS25|마산자이점|35.21439989|128.56890324|GS25||경남 창원시 마산합포구 노산서18길 19||cafe25;instant;drug;post;withdrawal||||||GS25 마산자이점|1층 104호 (교원동 46,무학자이)|||90702
GS25|마산중성점|35.20711738|128.57632082|GS25||경남 창원시 마산합포구 오동서1길 2||cafe25;instant;drug;post;withdrawal||||||GS25 마산중성점|(중성동 83)|||90702
GS25|마산진전점|35.09984404|128.41634543|GS25||경남 창원시 마산합포구 진전면 남해안대로 4504-18||cafe25;instant;drug;post;withdrawal||||||GS25 마산진전점|(오서리 655-1)|||90702
GS25|마산창동점|35.20824435|128.57438479|GS25||경남 창원시 마산합포구 3.15대로 376||lotto;drug;post;withdrawal||||||GS25 마산창동점|(중성동 20-73)|||90702
GS25|마산창포점|35.18215488|128.56141|GS25||경남 창원시 마산합포구 창포동3가 문화동14길 46||drug;post;withdrawal||||||GS25 마산창포점||||90702
GS25|마산청아점|35.24780304|128.50894192|GS25||경남 창원시 마산회원구 내서읍 중리2길 5||cafe25;drug;post;withdrawal||||||GS25 마산청아점|(중리 1045-6,GS25)|||90702
GS25|마산팔거리점|35.2186006|128.5630998|GS25||경남 창원시 마산회원구 교방시장3길 2||instant;drug;post;withdrawal||||||GS25 마산팔거리점|(회원2동 659-21,남북통일호프)|||90702
GS25|마산한일점|35.22657231|128.57584316|GS25||경남 창원시 마산회원구 삼호로 151||cafe25;instant;drug;post;withdrawal||||||GS25 마산한일점|(양덕동 910,한일타운3차아파트)|||90702
GS25|마산합성금강점|35.23849449|128.58036621|GS25||경남 창원시 마산회원구 금강로 22-2||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 마산합성금강점|(합성동 99-1)|||90702
GS25|마산합성점|35.23780632|128.58475613|GS25||경남 창원시 마산회원구 합성남7길 6||cafe25;instant;drug;post;withdrawal||||||GS25 마산합성점|(합성2동 265-13)|||90702
GS25|마산합성터미널점|35.23995946|128.5850133|GS25||경남 창원시 마산회원구 합성옛길 191||cafe25;instant;drug;post;withdrawal||||||GS25 마산합성터미널점|(합성동 161-18)|||90702
GS25|마산합포점|35.1924226|128.5651812|GS25||경남 창원시 마산합포구 3.15대로 156||post;withdrawal||||||GS25 마산합포점|(중앙동2가 7-4)|||90702
GS25|마산해안점|35.17993457|128.5639529|GS25||경남 창원시 마산합포구 월영동9길 24||toto;cafe25;drug;post;withdrawal;smart_atm||||||GS25 마산해안점|(해운동 43-9)|||90702
GS25|마산현동점|35.14300162|128.55251523|GS25|||경남 창원시 마산합포구 현동중흥S클래스프라디음상가동 |cafe25;drug;post||||||GS25 마산현동점||||90702
GS25|마산회성점|35.23357803|128.55816048|GS25||경남 창원시 마산회원구 회성남10길 2||cafe25;drug;post;withdrawal||||||GS25 마산회성점|(회성동 448-1,한효국화맨션)|||90702
GS25|마산회원점|35.21835738|128.57457685|GS25||경남 창원시 마산회원구 3.15대로 493||cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 마산회원점|(회원1동 62-3,한들)|||90702
GS25|마석궁전점|37.65136695|127.30655156|GS25||경기 남양주시 화도읍 마석로 6||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 마석궁전점|(창현리 469-20)|||90702
GS25|마석그랜드힐점|37.65115412|127.32108203|GS25||경기 남양주시 화도읍 경춘로 2102-10||cafe25;instant;drug;post;withdrawal||||||GS25 마석그랜드힐점|제 107,108호 (마석우리 76-18)|||90702
GS25|마석대림점|37.6622974|127.30514644|GS25||경기 남양주시 화도읍 비룡로 110-17||cafe25;drug;post||||||GS25 마석대림점|203호 (마석우리 448-1)|||90702
GS25|마석사랑점|37.65680102|127.30057359|GS25||경기 남양주시 화도읍 비룡로55번길 3-12||toto;cafe25;drug;post;battery;atm;withdrawal;smart_atm;self_cook||||||GS25 마석사랑점|(마석우리 558-10)|||90702
GS25|마석서희점|37.65904559|127.3207835|GS25||경기 남양주시 화도읍 소래비로 102||post;battery||||||GS25 마석서희점|(마석우리 10-1)|||90702
GS25|마석역점|37.65212186|127.31082835|GS25||경기 남양주시 화도읍 마석중앙로 99-2||cafe25;drug;post;battery;withdrawal||||||GS25 마석역점|(마석우리 282-2)|||90702
GS25|마석우리점|37.65629675|127.30367235|GS25||경기 남양주시 화도읍 마석로61번길 18-1||instant;post;withdrawal||||||GS25 마석우리점|(마석우리 379-14)|||90702
GS25|마석주공점|37.65899367|127.29957831|GS25||경기 남양주시 화도읍 맷돌로91번길 7||cafe25;instant;drug;post||||||GS25 마석주공점|상가동 101호 (마석우리 531,마석주공아파트)|||90702
GS25|마석타운점|37.66166681|127.30059595|GS25||경기 남양주시 화도읍 비룡로99번길 28||cafe25;instant;drug;post;withdrawal||||||GS25 마석타운점|1층 (묵현리 86)|||90702
GS25|마석푸르지오점|37.65543634|127.29836506|GS25||경기 남양주시 화도읍 비룡로33번길 19||cafe25;instant;drug;post;withdrawal||||||GS25 마석푸르지오점|상가동 106호 (마석우리 520-44,마석힐즈파크푸르지오)|||90702
GS25|마송주공점|37.69223214|126.59574944|GS25||경기 김포시 통진읍 김포대로2250번길 23-14||drug;withdrawal||||||GS25 마송주공점|상가동 103호 (마송리 493,소망마을주공아파트)|||90702
GS25|마송현대점|37.69244216|126.59371593|GS25||경기 김포시 통진읍 김포대로2270번길 29||cafe25;instant;drug;withdrawal||||||GS25 마송현대점|107호 (마송리 134,상가동)|||90702
GS25|마스터뷰21호점|37.38408381|126.63014145|GS25||인천 연수구 컨벤시아대로274번길 55||instant;drug;post;withdrawal;jella_soft||||||GS25 마스터뷰21호점|1층 3호 (송도동 110,송도더샵마스터뷰)|||90702
GS25|마스터뷰22호점|37.38296744|126.63177645|GS25||인천 연수구 컨벤시아대로274번길 35||cafe25;drug;post;withdrawal||||||GS25 마스터뷰22호점|107호 (송도동 111,송도더샵마스터뷰)|||90702
GS25|마장사랑점|37.77891459|126.87896962|GS25||경기 파주시 광탄면 보광로 956||cafe25;instant;drug;post;atm;withdrawal;smart_atm||||||GS25 마장사랑점|1층 전체 (마장리 409)|||90702
GS25|마장어울림점|37.56291329|127.04052219|GS25||서울 성동구 마조로 55||cafe25;instant;drug;post;withdrawal||||||GS25 마장어울림점|116호 (마장동 821,금호어울림아파트)|||90702
GS25|마장역점|37.56644721|127.04296718|GS25||서울 성동구 마장로 301||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 마장역점|(마장동 772-4)|||90702
GS25|마장중앙점|37.56361033|127.04092074|GS25||서울 성동구 마조로15길 5||cafe25;instant;drug;post||||||GS25 마장중앙점|(마장동 800-20)|||90702
GS25|마전동남점|37.60682656|126.66084654|GS25||인천 서구 검단로487번안길 11-13||cafe25;instant;drug;post;withdrawal||||||GS25 마전동남점|(마전동 923-1)|||90702
GS25|마전예지점|34.86189342|128.72407506|GS25||경남 거제시 장승로 82||cafe25;instant;drug;withdrawal||||||GS25 마전예지점|(장승포동 548,경성빌)|||90702
GS25|마전풍림점|37.56827286|126.68090486|GS25||인천 서구 검암로 53||cafe25;bakery;instant;drug||||||GS25 마전풍림점|풍림2차 단지내상가 101 (검암동 501-1,풍림아이원2차)|||90702
GS25|마정공단점|36.85286318|127.10737691|GS25||충남 아산시 음봉면 산동로 317||cafe25;bakery;instant;post;withdrawal;self_cook||||||GS25 마정공단점|1층 외 1필지 B동 (산동리 209-5)|||90702
GS25|마정로드점|37.00863826|127.19606825|GS25||경기 안성시 공도읍 서동대로 4441||cafe25;drug;post;withdrawal||||||GS25 마정로드점|(마정리 144-2)|||90702
GS25|마천공원점|37.49990836|127.14820485|GS25||서울 송파구 거마로24길 5||cafe25;instant;drug;post;battery;withdrawal||||||GS25 마천공원점|(마천2동 47-7)|||90702
GS25|마천센타점|37.49659343|127.15209893|GS25||서울 송파구 마천로51길 22||cafe25;instant;drug;post;battery;withdrawal||||||GS25 마천센타점|(마천동 178-85)|||90702
GS25|마천우방점|37.50044487|127.1513881|GS25||서울 송파구 성내천로 211||cafe25;instant;drug;post;battery;withdrawal||||||GS25 마천우방점|104동 102호 (마천2동 576,마천우방아파트)|||90702
GS25|마천중앙점|37.49694064|127.14900759|GS25||서울 송파구 마천로41길 14||cafe25;drug;battery;withdrawal||||||GS25 마천중앙점|(마천2동 128-16)|||90702
GS25|마포LG점|37.54820837|126.95355981|GS25||서울 마포구 마포대로 155||cafe25;post;battery;self_cook||||||GS25 마포LG점|지하1층 (공덕동 275,마포LG빌딩)|||90702
GS25|마포공덕점|37.54654426|126.95387731|GS25||서울 마포구 마포대로8길 9||lotto;cafe25;drug;post;battery||||||GS25 마포공덕점|(공덕동 249-12)|||90702
GS25|마포구청역점|37.56478557|126.90273081|GS25||서울 마포구 월드컵로 196||cafe25;drug;post;withdrawal||||||GS25 마포구청역점|1층 (성산2동 591-4,대명비첸시티)|||90702
